chr1	23546689	63	66
chr1	23549074	58	65
chr1	23570637	59	64
chr1	23699342	43	65
chr1	23725099	42	44
chr1	23881600	59	54
chr1	23934538	57	91
chr1	23992240	58	50
chr1	24109436	49	56
chr1	24149476	65	56
chr1	24200092	57	51
chr1	24214668	69	62
chr1	24223188	60	38
chr1	24238676	73	55
chr1	24288388	68	62
chr1	24463672	57	61
chr1	24492167	55	58
chr1	24515927	72	68
chr1	24630300	62	68
chr1	24635403	56	61
chr1	24704493	48	63
chr1	24748992	58	61
chr1	24857115	45	65
chr1	24864071	46	62
chr1	24892118	72	75
chr1	24910069	49	46
chr1	25075873	56	80
chr1	25119470	32	66
chr1	25180728	72	74
chr1	25204380	82	69
chr1	25299604	54	52
chr1	25383236	39	70
chr1	25432405	53	65
chr1	25616686	37	53
chr1	25765551	63	67
chr1	25922912	73	63
chr1	25982249	55	71
chr1	25998915	69	64
chr1	26039716	61	76
chr1	26070556	81	62
chr1	26072337	50	66
chr1	26099082	57	62
chr1	26185650	56	70
chr1	26203209	55	56
chr1	26404237	52	60
chr1	26514475	64	74
chr1	26616750	56	67
chr1	26745449	57	62
chr1	26787539	64	71
chr1	26787540	67	70
chr1	26896137	74	63
chr1	26948366	66	51
chr1	26983281	56	65
chr1	26984500	67	67
chr1	27019812	75	43
chr1	27128383	65	54
chr1	27153635	67	69
chr1	27497547	49	66
chr1	27562209	46	55
chr1	27612686	43	58
chr1	27658774	58	68
chr1	27683741	47	59
chr1	27720163	53	64
chr1	27742103	71	57
chr1	27793607	72	58
chr1	27970324	82	71
chr1	28082845	59	61
chr1	28248574	42	63
chr1	28283148	51	71
chr1	28310954	51	81
chr1	28427001	67	57
chr1	28454425	55	59
chr1	28472115	68	54
chr1	28718082	56	65
chr1	28723830	60	78
chr1	28850320	36	57
chr1	28906949	57	53
chr1	28982444	56	52
chr1	29014067	41	68
chr1	29059549	51	60
chr1	29076139	54	91
chr1	29241683	59	65
chr1	29333317	65	76
chr1	29396876	57	63
chr1	29587977	50	62
chr1	29682613	55	63
chr1	29685670	50	56
chr1	30006670	75	66
chr1	30070319	59	59
chr1	30225188	40	59
chr1	30355591	52	62
chr1	30368088	62	55
chr1	30369937	76	50
chr1	30395178	62	61
chr1	30467596	52	84
chr1	30538579	59	58
chr1	30538580	59	57
chr1	30551369	44	59
chr1	30559640	73	69
chr1	30827396	80	67
chr1	30915629	54	80
chr1	31021662	70	62
chr1	31047791	76	60
chr1	31061727	56	82
chr1	31113223	40	55
chr1	31143159	69	54
chr1	31426927	38	58
chr1	31494210	52	36
chr1	31509982	62	68
chr1	31521805	35	50
chr1	31630697	51	61
chr1	31727936	49	55
chr1	31754135	60	66
chr1	31773605	54	63
chr1	31788314	60	66
chr1	31835245	63	64
chr1	31848540	46	48
chr1	31935129	62	69
chr1	32353021	50	62
chr1	32463818	35	40
chr1	32888866	53	53
chr1	33182916	47	58
chr1	33239255	74	68
chr1	33382451	52	47
chr1	33522112	60	46
chr1	33540012	51	60
chr1	33567887	55	50
chr1	33627506	37	51
chr1	33627507	37	51
chr1	33671564	47	55
chr1	33671659	50	45
chr1	33679780	58	69
chr1	33743669	54	49
chr1	33761985	50	60
chr1	33770546	64	55
chr1	33874190	60	76
chr1	33998092	50	54
chr1	34008087	63	71
chr1	34009378	44	39
chr1	34099400	63	53
chr1	34151176	68	57
chr1	34330435	50	54
chr1	34359027	51	54
chr1	34379820	45	55
chr1	34537708	47	53
chr1	34577155	46	63
chr1	34647943	45	73
chr1	34813071	60	76
chr1	34916319	43	69
chr1	35171800	75	58
chr1	35261286	68	95
chr1	35306827	66	65
chr1	35339990	61	71
chr1	35342710	57	65
chr1	35379195	41	74
chr1	35448200	51	72
chr1	35452497	62	71
chr1	35594531	56	59
chr1	35682942	51	60
chr1	35804765	56	60
chr1	35804766	56	61
chr1	35860922	61	62
chr1	35920839	61	82
chr1	36115431	51	50
chr1	36176447	37	34
chr1	36179727	45	53
chr1	36179728	44	53
chr1	36291846	57	56
chr1	36312208	59	54
chr1	36333898	49	49
chr1	36349645	49	53
chr1	36400565	51	72
chr1	36435704	50	61
chr1	36498927	65	66
chr1	36557799	50	55
chr1	36566505	57	42
chr1	36586753	43	53
chr1	36621347	48	68
chr1	36624094	54	67
chr1	36691449	47	56
chr1	36826229	55	69
chr1	36883323	42	50
chr1	36925581	42	71
chr1	37044956	56	53
chr1	37065194	57	69
chr1	37068439	34	47
chr1	37119168	43	53
chr1	37254240	38	50
chr1	37266948	42	60
chr1	37290070	23	42
chr1	37308630	40	43
chr1	37368770	34	63
chr1	37369340	52	51
chr1	37559968	38	59
chr1	37775857	49	69
chr1	37827169	49	68
chr1	37917030	45	48
chr1	38002284	37	57
chr1	38040020	47	52
chr1	38097864	38	57
chr1	38148531	48	75
chr1	38219780	43	55
chr1	38230113	51	48
chr1	38238180	48	44
chr1	38255463	44	74
chr1	38267770	34	38
chr1	38334649	37	54
chr1	38349190	41	42
chr1	38403741	35	51
chr1	38448513	41	64
chr1	38565379	38	53
chr1	38736335	46	75
chr1	38748531	44	66
chr1	38763132	49	39
chr1	38949868	40	53
chr1	39071743	74	72
chr1	39078040	67	60
chr1	39078224	67	68
chr1	39189499	54	65
chr1	39195231	67	82
chr1	39309261	67	73
chr1	39429922	47	71
chr1	39549098	38	63
chr1	39570136	60	76
chr1	39707037	60	62
chr1	39714746	70	67
chr1	39714747	70	66
chr1	39718326	61	76
chr1	39885709	65	68
chr1	39910450	70	73
chr1	39941940	68	57
chr1	39951365	54	52
chr1	39984391	66	52
chr1	40204096	49	50
chr1	40284533	31	53
chr1	40308605	49	76
chr1	40371995	68	60
chr1	40424761	62	43
chr1	40580542	65	61
chr1	40619300	65	82
chr1	40651027	57	48
chr1	40775892	80	66
chr1	40786498	123	67
chr1	40805757	117	71
chr1	40867755	98	63
chr1	40898294	117	80
chr1	40902842	76	67
chr1	40930293	91	51
chr1	40948184	52	59
chr1	40950325	56	74
chr1	40971948	57	47
chr1	40972224	80	68
chr1	40995625	57	73
chr1	41057595	47	62
chr1	41222498	76	63
chr1	41510892	50	50
chr1	41614658	63	53
chr1	41626257	61	51
chr1	41642940	37	42
chr1	41646255	63	54
chr1	41781550	58	54
chr1	41947487	42	76
chr1	42041316	56	40
chr1	42046761	56	50
chr1	42110418	51	55
chr1	42179175	64	70
chr1	42190494	67	66
chr1	42432999	62	63
chr1	42481053	70	61
chr1	42572356	64	59
chr1	42633569	63	47
chr1	42709497	70	59
chr1	42794426	68	54
chr1	42870521	56	54
chr1	42925205	70	74
chr1	43025461	48	43
chr1	43136464	100	49
chr1	43182975	72	64
chr1	43261215	61	62
chr1	43338032	55	42
chr1	43543262	85	45
chr1	43737068	78	59
chr1	43757112	56	56
chr1	43819141	58	74
chr1	43827694	63	57
chr1	43857014	75	86
chr1	43943718	88	72
chr1	43948338	73	58
chr1	43960390	80	62
chr1	43977964	83	54
chr1	44052632	74	71
chr1	44077844	90	72
chr1	44106748	65	61
chr1	44106749	65	62
chr1	44130827	67	62
chr1	44134367	75	58
chr1	44167688	78	78
chr1	44169943	54	69
chr1	44219594	61	60
chr1	44229674	63	67
chr1	44244126	57	58
chr1	44381952	95	91
chr1	44403147	70	64
chr1	44456262	74	59
chr1	44480012	64	52
chr1	44550521	54	75
chr1	44616341	63	48
chr1	44678741	46	63
chr1	44822849	50	63
chr1	44964249	71	74
chr1	45051304	74	61
chr1	45085493	85	93
chr1	45144982	87	65
chr1	45234225	70	79
chr1	45322507	77	65
chr1	45346240	81	68
chr1	45417899	85	71
chr1	45782059	60	48
chr1	45827058	77	65
chr1	45864389	57	76
chr1	45885586	75	65
chr1	45887857	71	76
chr1	46152724	64	54
chr1	46159490	74	65
chr1	46286843	91	61
chr1	46322096	50	56
chr1	46494451	66	74
chr1	46508544	64	51
chr1	46654677	56	47
chr1	46654679	54	47
chr1	46658589	65	72
chr1	46679474	53	52
chr1	46870827	68	56
chr1	46939831	55	47
chr1	47022383	59	51
chr1	47118370	81	61
chr1	47139875	78	77
chr1	47164030	59	47
chr1	47220890	73	65
chr1	47478861	51	75
chr1	47489471	60	69
chr1	47527932	50	50
chr1	47559217	46	59
chr1	47568837	67	76
chr1	47652992	65	65
chr1	47657570	41	49
chr1	47686811	69	50
chr1	47696342	64	74
chr1	47744624	54	60
chr1	47763666	59	58
chr1	47784728	45	50
chr1	47811442	51	51
chr1	47913626	62	45
chr1	47993287	48	59
chr1	48063840	54	47
chr1	48081616	55	60
chr1	48088830	66	63
chr1	48125756	67	44
chr1	48149137	55	61
chr1	48158346	54	66
chr1	48180231	66	61
chr1	48181645	51	57
chr1	48304590	68	56
chr1	48480981	72	74
chr1	48528181	72	51
chr1	48578867	40	46
chr1	48670630	77	58
chr1	48723826	77	63
chr1	48804312	45	51
chr1	48879196	60	67
chr1	48903925	53	59
chr1	48904937	73	55
chr1	48946260	40	57
chr1	49019603	59	57
chr1	49219872	57	57
chr1	49247779	58	52
chr1	49323318	55	57
chr1	49422108	56	65
chr1	49461119	55	53
chr1	49478373	61	60
chr1	49480675	61	63
chr1	49525159	55	51
chr1	49549534	57	64
chr1	49554066	62	50
chr1	49580674	69	64
chr1	49583594	64	54
chr1	49662573	59	61
chr1	49667604	66	55
chr1	49774816	54	62
chr1	49837015	65	61
chr1	49866394	46	51
chr1	49963814	71	70
chr1	49999017	57	68
chr1	50036328	72	44
chr1	50038815	54	63
chr1	50054524	59	45
chr1	50063884	86	63
chr1	50079224	56	49
chr1	50150366	68	90
chr1	50172549	57	81
chr1	50183456	50	51
chr1	50203199	67	54
chr1	50461634	56	61
chr1	50500209	69	71
chr1	50709523	67	70
chr1	50743603	52	72
chr1	50804939	74	96
chr1	51093698	57	58
chr1	51258809	62	60
chr1	51346057	63	51
chr1	51462033	63	70
chr1	51525549	49	66
chr1	51604543	82	49
chr1	51618265	76	61
chr1	51666566	87	73
chr1	51675372	104	64
chr1	51679213	81	66
chr1	51704861	68	55
chr1	51705348	60	69
chr1	51744128	73	70
chr1	51797497	64	60
chr1	51952605	60	80
chr1	52017571	63	58
chr1	52045089	76	57
chr1	52055641	78	47
chr1	52094496	60	59
chr1	52096881	64	60
chr1	52105341	54	58
chr1	52148895	35	58
chr1	52203713	35	58
chr1	52253589	40	68
chr1	52285263	36	70
chr1	52363287	43	45
chr1	52539621	30	63
chr1	52572262	49	69
chr1	52691588	43	67
chr1	52761577	51	71
chr1	52783435	42	64
chr1	52894697	41	74
chr1	52941964	39	55
chr1	52960111	40	55
chr1	52961570	38	51
chr1	53016225	45	52
chr1	53042140	49	69
chr1	53063135	32	56
chr1	53126921	40	57
chr1	53135760	53	62
chr1	53164656	47	66
chr1	53188288	50	60
chr1	53367811	35	44
chr1	53382583	54	69
chr1	53414848	41	45
chr1	53435283	42	72
chr1	53440268	58	62
chr1	53481019	40	59
chr1	53497602	47	41
chr1	53604845	44	64
chr1	53641671	41	49
chr1	53642871	60	65
chr1	53668630	42	71
chr1	54141581	37	72
chr1	54180827	46	63
chr1	54405449	43	42
chr1	54517891	53	53
chr1	54553263	43	67
chr1	54566222	44	65
chr1	54610760	41	55
chr1	54655201	28	54
chr1	54775774	37	65
chr1	54846309	38	59
chr1	55001729	38	40
chr1	55018129	37	50
chr1	55033555	45	62
chr1	55205627	45	88
chr1	55233234	32	54
chr1	55241799	43	66
chr1	55277717	47	61
chr1	55346610	47	90
chr1	55395827	31	93
chr1	55412239	59	48
chr1	55439713	47	61
chr1	55561673	45	45
chr1	55632050	26	61
chr1	55718205	43	52
chr1	55769525	44	62
chr1	55820681	41	73
chr1	55840350	62	74
chr1	55944324	44	77
chr1	56063249	38	52
chr1	56075506	55	66
chr1	56199450	50	70
chr1	56342398	40	50
chr1	56416745	38	58
chr1	56527471	45	61
chr1	56557190	46	66
chr1	56584726	45	70
chr1	56722507	37	78
chr1	56726645	39	66
chr1	56736874	47	66
chr1	56773608	39	77
chr1	56791672	36	54
chr1	56843461	32	72
chr1	56859500	40	59
chr1	56861370	34	57
chr1	56867776	45	55
chr1	56869731	62	48
chr1	56904529	39	53
chr1	56979368	43	64
chr1	57010975	40	54
chr1	57018940	35	69
chr1	57018941	35	69
chr1	57106003	39	53
chr1	57109463	39	61
chr1	57126357	26	66
chr1	57127577	43	61
chr1	57134064	53	58
chr1	57204547	39	64
chr1	57308622	48	71
chr1	57332674	41	56
chr1	57352048	46	68
chr1	57355923	34	50
chr1	57356097	43	50
chr1	57483998	37	47
chr1	57484148	31	52
chr1	57501374	36	49
chr1	57518537	26	70
chr1	57521711	32	57
chr1	57588836	44	61
chr1	57638670	52	76
chr1	57765155	47	62
chr1	58005312	34	65
chr1	58061351	40	48
chr1	58061920	42	49
chr1	58148718	17	55
chr1	58263179	27	65
chr1	58306441	22	52
chr1	58456117	29	64
chr1	58535242	28	59
chr1	58716540	39	60
chr1	58718275	54	61
chr1	58832370	37	60
chr1	58876875	44	50
chr1	58900595	49	47
chr1	58994545	30	64
chr1	59015372	37	56
chr1	59021608	36	60
chr1	59108616	34	73
chr1	59186193	36	48
chr1	59233815	53	57
chr1	59395453	55	72
chr1	59690270	41	42
chr1	59858483	34	64
chr1	59888455	47	69
chr1	59893839	36	64
chr1	60027073	51	67
chr1	60131414	45	51
chr1	60182949	33	50
chr1	60238905	43	61
chr1	60459214	43	57
chr1	60500983	45	64
chr1	60502867	42	50
chr1	60540280	31	61
chr1	60557026	41	61
chr1	60557027	41	61
chr1	60776679	37	59
chr1	60828674	38	56
chr1	60843471	40	86
chr1	60848975	35	75
chr1	60992145	44	71
chr1	60999247	40	67
chr1	61004159	42	48
chr1	61017728	51	64
chr1	61158348	65	58
chr1	61185056	50	64
chr1	61191227	36	81
chr1	61221893	47	70
chr1	61238452	39	67
chr1	61255882	54	69
chr1	61304201	37	67
chr1	61433300	44	70
chr1	61597818	42	79
chr1	61664623	41	50
chr1	61765061	56	61
chr1	61786453	26	39
chr1	61911175	41	64
chr1	62018824	44	64
chr1	62034937	53	64
chr1	62046185	33	39
chr1	62057441	41	59
chr1	62172387	42	65
chr1	62195828	45	64
chr1	62400861	52	62
chr1	62626719	47	57
chr1	62694823	30	55
chr1	62744490	34	75
chr1	62941509	47	76
chr1	62941562	48	77
chr1	63001915	39	62
chr1	63065681	36	81
chr1	63127902	46	64
chr1	63138828	40	63
chr1	63209974	47	89
chr1	63232081	45	65
chr1	63236261	39	70
chr1	63370051	36	59
chr1	63437079	63	58
chr1	63490729	39	51
chr1	64024312	42	44
chr1	64193045	47	48
chr1	64214166	45	47
chr1	64245486	51	52
chr1	64274259	42	50
chr1	64275629	40	64
chr1	64399552	48	66
chr1	64420373	42	73
chr1	64433602	39	51
chr1	64551256	39	59
chr1	64551991	56	54
chr1	64570865	39	50
chr1	64576591	44	58
chr1	64581152	42	45
chr1	64705173	24	51
chr1	64832540	49	65
chr1	64871188	49	66
chr1	64969029	33	75
chr1	65029290	36	61
chr1	65058664	47	57
chr1	65072934	31	69
chr1	65078427	46	58
chr1	65088500	45	64
chr1	65099565	52	55
chr1	65172806	41	53
chr1	65216463	43	56
chr1	65438914	47	80
chr1	65523709	37	75
chr1	65574223	32	51
chr1	65587805	38	85
chr1	65637992	42	76
chr1	65681667	50	68
chr1	65708190	24	82
chr1	65718621	56	65
chr1	65725142	44	66
chr1	65764294	31	52
chr1	65938816	38	71
chr1	65944395	42	76
chr1	66025920	52	54
chr1	66086794	35	77
chr1	66110519	59	71
chr1	66126394	42	71
chr1	66133732	39	71
chr1	66279314	56	61
chr1	66396933	57	75
chr1	66415340	34	66
chr1	66449980	46	77
chr1	66491091	30	76
chr1	66503897	59	88
chr1	66506467	46	70
chr1	66629209	39	75
chr1	66678861	40	64
chr1	66765514	45	69
chr1	66767052	32	56
chr1	66774474	33	73
chr1	66774696	35	65
chr1	66834006	49	88
chr1	67007099	41	69
chr1	67026755	41	52
chr1	67052899	54	63
chr1	67060152	37	72
chr1	67105817	33	57
chr1	67131833	20	52
chr1	67229595	42	64
chr1	67241200	46	62
chr1	67282466	40	61
chr1	67284787	34	57
chr1	67449648	44	64
chr1	67497415	31	66
chr1	67498739	32	50
chr1	67579144	44	57
chr1	67619153	40	73
chr1	67625043	40	72
chr1	67658844	40	61
chr1	67700348	27	55
chr1	67879969	46	71
chr1	67928877	55	65
chr1	67962959	38	55
chr1	68043778	50	63
chr1	68092818	49	60
chr1	68159539	43	49
chr1	68243323	52	65
chr1	68276383	52	51
chr1	68299750	53	52
chr1	68334257	37	46
chr1	68560646	49	67
chr1	68642375	34	57
chr1	68690488	48	66
chr1	68701931	40	57
chr1	68773236	43	61
chr1	68837418	43	55
chr1	68849100	40	58
chr1	68974087	30	53
chr1	69112596	56	57
chr1	69149407	40	74
chr1	69258372	42	61
chr1	69276251	52	56
chr1	69291904	30	64
chr1	69322613	35	81
chr1	69325765	40	69
chr1	69391306	46	69
chr1	69396161	31	58
chr1	69463560	35	76
chr1	69535540	30	60
chr1	69646521	26	73
chr1	69708387	23	55
chr1	69769747	28	54
chr1	69807844	18	48
chr1	69942065	26	66
chr1	69961296	21	74
chr1	70037564	25	64
chr1	70066221	20	64
chr1	70106490	29	86
chr1	70142878	21	71
chr1	70255169	15	53
chr1	70395239	24	56
chr1	70430797	21	46
chr1	70439946	34	68
chr1	70448441	20	63
chr1	70676139	31	43
chr1	70683247	23	92
chr1	70688045	12	83
chr1	70693994	33	63
chr1	70838465	33	88
chr1	71023845	21	52
chr1	71334207	28	59
chr1	71369650	27	49
chr1	71439355	32	58
chr1	71622416	34	82
chr1	71635191	32	54
chr1	71659606	35	62
chr1	71764430	21	70
chr1	71949167	23	46
chr1	72046619	30	68
chr1	72224080	23	69
chr1	72514298	28	67
chr1	72770797	25	53
chr1	72855977	23	52
chr1	72887159	27	59
chr1	72933823	21	71
chr1	73156926	31	62
chr1	73200374	30	65
chr1	73371396	24	59
chr1	73528256	21	69
chr1	73547349	36	70
chr1	73572003	26	77
chr1	73616043	25	56
chr1	73791759	18	52
chr1	73830222	27	64
chr1	73888840	25	65
chr1	73893022	27	73
chr1	73909199	28	54
chr1	73955921	22	45
chr1	74024388	27	66
chr1	74030952	34	48
chr1	74053761	32	62
chr1	74325382	16	50
chr1	74325492	19	60
chr1	74495384	32	66
chr1	74603201	20	46
chr1	74747338	29	74
chr1	74779575	19	61
chr1	74968381	27	58
chr1	75025569	30	67
chr1	75093051	29	70
chr1	75106326	26	70
chr1	75124273	20	62
chr1	75424516	20	50
chr1	75426688	21	66
chr1	75519086	16	61
chr1	75568794	28	45
chr1	75615216	20	47
chr1	75734303	22	66
chr1	76007375	24	57
chr1	76031502	33	83
chr1	76033472	25	56
chr1	76184945	23	66
chr1	76284704	25	60
chr1	76443169	25	70
chr1	76564534	35	56
chr1	76615653	61	61
chr1	76627440	46	68
chr1	76677265	47	58
chr1	76696659	60	59
chr1	76783264	49	56
chr1	76783269	47	56
chr1	76823429	44	54
chr1	76907616	36	59
chr1	76942850	44	54
chr1	77037383	36	55
chr1	77087812	54	61
chr1	77144536	57	69
chr1	77371743	45	58
chr1	77371756	43	60
chr1	77407090	60	60
chr1	77413813	35	46
chr1	77559130	52	57
chr1	77596389	50	61
chr1	77989927	43	59
chr1	78032863	38	55
chr1	78090009	44	56
chr1	78108879	41	74
chr1	78219880	60	52
chr1	78272636	64	96
chr1	78328503	42	81
chr1	78424748	61	79
chr1	78462068	53	73
chr1	78606434	46	48
chr1	78728599	66	54
chr1	78728619	56	63
chr1	78753985	47	48
chr1	78800276	50	59
chr1	78854076	44	73
chr1	78861819	66	62
chr1	78873994	43	68
chr1	78961180	39	55
chr1	79030472	40	53
chr1	79147829	43	55
chr1	79205635	52	72
chr1	79240364	43	57
chr1	79240710	44	60
chr1	79271182	65	49
chr1	79274893	48	64
chr1	79302840	47	68
chr1	79367760	54	70
chr1	79491582	46	51
chr1	79491616	53	55
chr1	79612842	56	49
chr1	79735165	34	53
chr1	79790913	54	70
chr1	79793098	48	82
chr1	79906810	33	47
chr1	79990266	49	65
chr1	80052873	31	60
chr1	80140308	49	74
chr1	80254742	41	50
chr1	80352740	41	67
chr1	80390091	48	71
chr1	80418581	49	66
chr1	80454022	39	64
chr1	80556486	52	57
chr1	80579515	57	76
chr1	80582338	52	66
chr1	80636210	54	55
chr1	80736012	23	34
chr1	80797662	45	60
chr1	80976639	38	79
chr1	81095867	51	75
chr1	81120788	40	62
chr1	81162185	45	64
chr1	81173775	46	77
chr1	81180842	46	64
chr1	81211764	57	69
chr1	81214552	45	70
chr1	81238063	49	68
chr1	81245889	50	47
chr1	81331585	55	73
chr1	81363250	51	83
chr1	81392164	42	85
chr1	81433668	44	67
chr1	81492184	53	73
chr1	81496950	58	70
chr1	81569109	43	72
chr1	81656457	39	74
chr1	81674899	59	79
chr1	81798951	46	84
chr1	81829194	53	66
chr1	81887840	26	62
